V1	Fortlaufende Nr	Patho-Nr	English	Tierart	scientific_name	sex	age	Entnahme	Tissue	Well_y	Well_x	Abbreviation	DNA (ng/µl)	Volume (µl)	DNA prep date	comment	Box	RRBS-status	Experiment ID	pre-BC_CT	Enrichment cycles	Pool	Adapter	FlowCell	lane	renamed	Experiment_new lib prep	pre-BC CT_uc	Adapter_uc	unconverted	renamed_uc	Experiment_unconverted	enrichtment_uc	Flowcell_uc	lane_uc
2072		08/0289	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Tumour_early		NA	TD_3_Te	114,0	100	03.11.2016			prepped	AK32	11,32	11	1	TruSeq LT Index 9	274	7	TD07_5_080289_T2							NA	NA	NA
2073		08/0289	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Tumour_mid		NA	TD_3_Tm	14,4	100	03.11.2016			prepped	AK32	10,21	11	2	TruSeq LT Index 10	274	8	TD07_6_080289_T1				TD_3_Tm_uc		AK_uc_27	9	391	1
2074		08/0289	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Spleen		NA	TD_3_S	120,0	100	03.11.2016			prepped	AK32	10,40	11	1	TruSeq LT Index 11	274	7	TD07_7_080289_Sp							NA	NA	NA
2075		08/0289	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Skin		NA	TD_3_SK	67,0	100	03.11.2016			prepped	AK32	10,79	11	1	TruSeq LT Index 12	274	7	TD07_8_080289_Sk							NA	NA	NA
2076		08/0590	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Tumour_mid		NA	TD_4_Tm	270,0	100	03.11.2016			prepped	AK32	11,81	11	1	TruSeq LT Index 13	274	7	TD07_9_080590_T2							NA	NA	NA
2077		08/0590	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Tumour_late		NA	TD_4_Tl	145,0	100	03.11.2016			prepped	AK32	10,74	11	1	TruSeq LT Index 14	274	7	TD07_10_080590_T1							NA	NA	NA
2078		08/0590	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Spleen		NA	TD_4_S	63,0	100	03.11.2016			prepped	AK32	11,96	11	1	TruSeq LT Index 15	274	7	TD07_11_080590_Sp							NA	NA	NA
2079		08/0590	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Skin		NA	TD_4_SK	59,6	100	03.11.2016			prepped	AK32	10,36	11	1	TruSeq LT Index 16	274	7	TD07_12_080590_Sk							NA	NA	NA
2080		08/1818	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Tumour_early		NA	TD_5_Te	126,0	100	03.11.2016			prepped	AK32	10,83	11	1	TruSeq LT Index 18	274	7	TD07_13_081818_T3							NA	NA	NA
2081		08/1818	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Tumour_mid		NA	TD_5_Tm	230,0	100	03.11.2016			prepped	AK32	10,34	11	2	TruSeq LT Index 19	274	8	TD07_14_081818_T2							NA	NA	NA
2082		08/1818	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Tumour_late		NA	TD_5_Tl	71,4	100	03.11.2016			prepped	AK32	10,77	11	1	TruSeq LT Index 20	274	7	TD07_15_081818_T1							NA	NA	NA
2083		08/1818	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Spleen		NA	TD_5_S	234,0	100	03.11.2016			prepped	AK32	10,97	11	1	TruSeq LT Index 21	274	7	TD07_16_081818_Sp							NA	NA	NA
2084		08/1818	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Skin		NA	TD_5_SK	22,4	100	03.11.2016			prepped	AK32	9,37	11	2	TruSeq LT Index 22	274	8	TD07_17_081818_Sk							NA	NA	NA
2085		06/2887	Tasmanian devil	Beutelteufel	Sarcophilus			03.11.2016	Cellline		NA	TD_6_Cl	410,0	100	03.11.2016			prepped	AK32	10,34	11	2	TruSeq LT Index 23	274	8	TD07_18_062887_CL							NA	NA	NA
2086		Christine2	Tasmanian devil	Beutelteufel	Sarcophilus			16.11.2016	Trigeminal Nerve		NA	TD_7_TN	44,4	100	16.11.2016			prepped	AK34	9,74	9	5	TruSeq LT Index 1	292	3	TD_6_TN							NA	NA	NA
2087		B6	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Heart		NA	EAB_2_H	9,1	100				prepped	AK33	10,85	12	5	TruSeq LT Index 13	285	4								NA	NA	NA
2088		B6	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Lung		NA	EAB_2_LU	11,9	100				prepped	AK33	10,42	12	5	TruSeq LT Index 14	285	4								NA	NA	NA
2089		B6	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Brain		NA	EAB_2_B	73,2	100				prepped	AK33	10,86	13	6	TruSeq LT Index 15	285	5								NA	NA	NA
2090		B6	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Muscle		NA	EAB_2_M	7,5	100				prepped	AK33	9,30	12	3	TruSeq LT Index 16	285	2								NA	NA	NA
2091		B8	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Heart		NA	EAB_3_H	84,2	100				prepped	AK33	9,98	12	3	TruSeq LT Index 18	285	2								NA	NA	NA
2092		B8	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Lung		NA	EAB_3_LU	34,6	100				prepped	AK33	9,52	12	3	TruSeq LT Index 19	285	2								NA	NA	NA
2093		B8	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Brain		NA	EAB_3_B	22,2	100				prepped	AK33	10,08	12	5	TruSeq LT Index 20	285	4								NA	NA	NA
2094		B8	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	f	adult		Muscle		NA	EAB_3_M	28,4	100				prepped	AK33	10,23	13	4	TruSeq LT Index 21	285	3								NA	NA	NA
2095		F1	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Heart		NA	EAB_4_H	49,0	100				prepped	AK33	9,79	11	2	TruSeq LT Index 22	285	1								NA	NA	NA
2096		F1	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Lung		NA	EAB_4_LU	106,0	100				prepped	AK33	9,80	12	3	TruSeq LT Index 23	285	2								NA	NA	NA
2097		F1	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Brain		NA	EAB_4_B	108,0	100				prepped	AK33	9,30	11	2	TruSeq LT Index 25	285	1								NA	NA	NA
2098		F1	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Muscle		NA	EAB_4_M	104,0	100				prepped	AK33	9,34	10	1	TruSeq LT Index 27	283	8					EAB_4_M_uc		AK_uc_17	6	358	8
2099		F3	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Heart		NA	EAB_5_H	62,0	100				prepped	AK33	10,06	12	3	TruSeq LT Index 1	285	2								NA	NA	NA
2100		F3	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Lung		NA	EAB_5_LU	96,2	100				prepped	AK33	13,22	12	5	TruSeq LT Index 2	285	4								NA	NA	NA
2101		F3	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Brain		NA	EAB_5_B	59,6	100				prepped	AK33	10,04	13	7	TruSeq LT Index 3	285	6								NA	NA	NA
2102		F3	Eurasian blackcap	Moenchsgrasmuecke	Sylvia atricapilla	m	adult		Muscle		NA	EAB_5_M	74,6	100				prepped	AK33	9,99	13	4	TruSeq LT Index 4	285	3								NA	NA	NA
2103	E12986	S02219	Five-lined cardinalfish		Cheilodipterus quinquelineatus			12.11.2009	Gills	A	1	FLC_1_G	27,9	100			NWU4	prepped	AK40_2	9,76	11	5	TruSeq LT Index 23	349	6					FLC_1_G_uc		AK_uc_25	9	378	2
2104	E12972	S02010	Five-lined cardinalfish		Cheilodipterus quinquelineatus			12.11.2009	Gills	A	2	FLC_2_G	19,8	100			NWU4	prepped	AK39	10,25	12	4	TruSeq LT Index 25	315	3								NA	NA	NA
2105	E25473	S23673	Walleye pollock		Gadus chalcogrammus	m	adult	03.08.2012	Gills	A	3	WEP_1_G	8,1	100			NWU4	prepped	AK39	9,74	11	2	TruSeq LT Index 27	313	8					WEP_1_G_uc		AK_uc_22	7	376	5
2106	E25474	S23674	Walleye pollock		Gadus chalcogrammus	m	adult	03.08.2012	Gills	A	4	WEP_2_G	9,6	100			NWU4	prepped	AK39	10,15	12	4	TruSeq LT Index 1	315	3								NA	NA	NA
2107	E25348	S23547	Walleye pollock		Gadus chalcogrammus	m	adult	26.07.2012	Gills	A	5	WEP_3_G	6,4	100			NWU4	prepped	AK39	8,95	11	1	TruSeq LT Index 12	313	7								NA	NA	NA
2108	E02153	S01688	Lined bristletooth		Ctenochaetus striatus			20.03.2009	Fin	A	6	LBT_1_F	21,9	100			NWU4	prepped	AK39	10,64	12	3	TruSeq LT Index 3	315	2					LBT_1_F_uc		AK_uc_22	7	376	5
2109	E02182	S01719	Lined bristletooth		Ctenochaetus striatus			21.03.2009	Fin	A	7	LBT_2_F	19,2	100			NWU4	prepped	AK39	10,55	12	4	TruSeq LT Index 4	315	3								NA	NA	NA
2110	E02180	S01717	Lined bristletooth		Ctenochaetus striatus			21.03.2009	Fin	A	8	LBT_3_F	20,6	100			NWU4	prepped	AK40_2	11,80	13	4	TruSeq LT Index 5	349	5								NA	NA	NA
2111	E25498	S23698	Pacific sand lance		Ammodytes hexapterus		adult	05.08.2012	Gills	A	9	PSL_1_G	107,0	100			NWU4	prepped	AK39	11,12	12	4	TruSeq LT Index 6	315	3					PSL_1_G_uc		AK_uc_27	9	391	1
2112	E25496	S23696	Pacific sand lance		Ammodytes hexapterus		adult	05.08.2012	Gills	A	10	PSL_2_G	97,2	100			NWU4	prepped	AK39	10,01	12	3	TruSeq LT Index 7	315	2								NA	NA	NA
2113	E25499	S23699	Pacific sand lance		Ammodytes hexapterus		adult	05.08.2012	Gills	A	11	PSL_3_G	53,4	100			NWU4	prepped	AK39	10,14	12	3	TruSeq LT Index 8	315	2								NA	NA	NA
2114	E01873	S01386	Ring-tailed cardinalfish		Ostorhinchus aureus		adult	27.05.2009	Gills	A	12	RTC_1_G	105,9	100			NWU4	prepped	AK39	11,12	12	4	TruSeq LT Index 9	315	3					RTC_1_G_uc		AK_uc_23	7	376	6
2115	E00948	S01465	Ring-tailed cardinalfish		Ostorhinchus aureus		adult	27.05.2009	Gills	B	1	RTC_2_G	60,8	100			NWU4	prepped	AK40_2	9,86	11	6	TruSeq LT Index 10	349	7								NA	NA	NA
2116	E01872	S01385	Ring-tailed cardinalfish		Ostorhinchus aureus		adult	27.05.2009	Gills	B	2	RTC_3_G	50,3	100			NWU4	prepped	AK39	10,64	13	5	TruSeq LT Index 11	315	4								NA	NA	NA
2117	E01867	S01334	Gobbleguts		Ostorhinchus rueppellii		adult	26.05.2009	Gills	B	3	GBG_1_G	96,1	100			NWU4	prepped	AK40_2	9,74	11	6	TruSeq LT Index 12	349	7					GBG_1_G_uc		AK_uc_22	7	376	5
2118	E00937	S01308	Gobbleguts		Ostorhinchus rueppellii		adult	24.05.2009	Gills	B	4	GBG_2_G	31,4	100			NWU4	prepped	AK57	11,41	15	14	TruSeq LT Index 13	425	1	GBG_2_G_r1							NA	NA	NA
2119	E01864	S01309	Gobbleguts		Ostorhinchus rueppellii		adult	24.05.2009	Gills	B	5	GBG_3_G	52,7	100			NWU4	prepped	AK39	10,09	12	4	TruSeq LT Index 14	315	3								NA	NA	NA
2120	E00580	S01659	Marr's fusilier		Pterocaesio marri			20.03.2009	Fin	B	6	MAF_1_F	9,2	100			NWU4	prepped	AK39	11,22	12	4	TruSeq LT Index 15	315	3					MAF_1_F_uc		AK_uc_24	8	378	1
2121	E02237	S01660	Marr's fusilier		Pterocaesio marri			20.03.2009	Fin	B	7	MAF_2_F	7,9	100			NWU4	prepped	AK39	10,05	12	4	TruSeq LT Index 16	315	3								NA	NA	NA
2122	E00571	S01621	Marr's fusilier		Pterocaesio marri			19.03.2009	Fin	B	8	MAF_3_F	34,5	100			NWU4	prepped	AK39	10,14	12	4	TruSeq LT Index 18	315	3								NA	NA	NA
2123	E02165	S01701	Lined butterflyfish		Chaetodon lineolatus			20.03.2009	Fin	B	9	LBF_1_F	11,1	100			NWU4	prepped	AK39	9,99	11	1	TruSeq LT Index 19	313	7					LBF_1_F_uc		AK_uc_21	6	376	4
2124	E02160	S01696	Lined butterflyfish		Chaetodon lineolatus			20.03.2009	Fin	B	10	LBF_2_F	17,5	100			NWU4	prepped	AK39	10,02	12	3	TruSeq LT Index 20	315	2								NA	NA	NA
2125	E02262	S01744	Lined butterflyfish		Chaetodon lineolatus			22.03.2009	Fin	B	11	LBF_3_F	17,7	100			NWU4	prepped	AK39	10,25	12	4	TruSeq LT Index 21	315	3								NA	NA	NA
2126	E24809	S23189	Diana's hogfish		Bodianus diana		juvenile	15.01.2016	Fin	B	12	DHF_1_F	18,9	100			NWU4	prepped	AK40_2	9,70	11	5	TruSeq LT Index 22	349	6					DHF_1_F_uc		AK_uc_21	6	376	4
2127	E24811	S23189	Diana's hogfish		Bodianus diana		juvenile	15.01.2016	Operculum	C	1	DHF_1_O	8,8	100			NWU4	prepped	AK39	9,17	11	2	TruSeq LT Index 23	313	8								NA	NA	NA
2128	E24812	S23189	Diana's hogfish		Bodianus diana		juvenile	15.01.2016	Muscle	C	2	DHF_1_M	7,9	100			NWU4	prepped	AK39	9,34	11	2	TruSeq LT Index 25	313	8								NA	NA	NA
2129	E24782	S23195	Harlequin tuskfish		Choerodon fasciatus			15.01.2016	Fin	C	3	HTF_1_F	16,9	100			NWU4	prepped	AK39	10,46	12	4	TruSeq LT Index 27	315	3								NA	NA	NA
2130	E24784	S23195	Harlequin tuskfish		Choerodon fasciatus			15.01.2016	Muscle	C	4	HTF_1_M	6,5	100			NWU4	prepped	AK39	9,48	11	1	TruSeq LT Index 1	313	7					HTF_1_M_uc		AK_uc_22	7	376	5
2131	E24783	S23195	Harlequin tuskfish		Choerodon fasciatus			15.01.2016	Operculum	C	5	HTF_1_O	29,1	100			NWU4	prepped	AK40_2	10,61	12	3	TruSeq LT Index 9	349	4								NA	NA	NA
2132	E24488	S23017	Purple lined fairy wrasse		Cirrhilabrus lineatus			15.01.2016	Muscle	C	6	PLW_1_M	71,7	100			NWU4	prepped	AK39	10,50	13	5	TruSeq LT Index 3	315	4								NA	NA	NA
2133	E24487	S23017	Purple lined fairy wrasse		Cirrhilabrus lineatus			15.01.2016	Operculum	C	7	PLW_1_O	105,1	100			NWU4	prepped	AK39	11,21	13	5	TruSeq LT Index 4	315	4		AK_uc_newprep	12,57	TruSeq LT Index 6	PLW_1_O_uc		AK_uc_33	11	391	7
2134	E24485	S23017	Purple lined fairy wrasse		Cirrhilabrus lineatus			15.01.2016	Fin	C	8	PLW_1_F	111,4	100			NWU4	prepped	AK39	12,50	12	3	TruSeq LT Index 5	315	2								NA	NA	NA
2135	E24714	S23196	rose band fairy wrasse		Cirrhilabrus roseafascia	f	adult	15.01.2016	Muscle	C	9	RBW_1_M	3,2	100			NWU4	prepped	AK39	11,67	13	5	TruSeq LT Index 6	315	4								NA	NA	NA
2136	E24711	S23196	rose band fairy wrasse		Cirrhilabrus roseafascia	f	adult	15.01.2016	Fin	C	10	RBW_1_CF	20,2	100			NWU4	prepped	AK39	10,29	13	5	TruSeq LT Index 7	315	4					RBW_1_CF_uc		AK_uc_30	8	391	4
2137	E24712	S23196	rose band fairy wrasse		Cirrhilabrus roseafascia	f	adult	15.01.2016	Fin	C	11	RBW_1_DF	23,1	100			NWU4	prepped	AK39	10,19	12	4	TruSeq LT Index 8	315	3								NA	NA	NA
2138	E01885	S01502	Spottail Coris		Coris caudimacula		adult	29.05.2009	Gills	C	12	STC_1_G	50,5	100			NWU4	prepped	AK39	11,16	12	3	TruSeq LT Index 9	315	2					STC_1_G_uc		AK_uc_24	8	378	1
2139	E00938	S01312	Spottail Coris		Coris caudimacula		adult	24.05.2009	Gills	D	1	STC_2_G	30,6	100			NWU4	prepped	AK40_2	9,63	11	5	TruSeq LT Index 10	349	6								NA	NA	NA
2140	E01884	S01500	Spottail Coris		Coris caudimacula		adult	29.05.2009	Gills	D	2	STC_3_G	95,6	100			NWU4	prepped	AK40_2	9,41	11	5	TruSeq LT Index 11	349	6								NA	NA	NA
2141	E24816	S23199	African coris		Coris gaimard		juvenile	15.01.2016	Muscle	D	3	AFC_1_M	10,7	100			NWU4	prepped	AK39	9,97	12	3	TruSeq LT Index 12	315	2								NA	NA	NA
2142	E24814	S23199	African coris		Coris gaimard		juvenile	15.01.2016	Fin	D	4	AFC_1_DF	51,1	100			NWU4	prepped	AK39	11,12	11	2	TruSeq LT Index 13	313	8					AFC_1_DF_uc		AK_uc_29	9	391	3
2143	E24813	S23199	African coris		Coris gaimard		juvenile	15.01.2016	Fin	D	5	AFC_1_CF	34,8	100			NWU4	prepped	AK39	10,51	13	5	TruSeq LT Index 14	315	4								NA	NA	NA
2144	E00598	S01658	Three-spot wrasse		Halichoeres trimaculatus			20.03.2009	Fin	D	6	TSW_1_F	4,7	100			NWU4	prepped	AK39	11,27	12	3	TruSeq LT Index 15	315	2					TSW_1_F_uc		AK_uc_26	9	378	3
2145	E00601	S01747	Three-spot wrasse		Halichoeres trimaculatus			22.03.2009	Fin	D	7	TSW_2_F	6,7	100			NWU4	prepped	AK39	9,96	12	3	TruSeq LT Index 16	315	2								NA	NA	NA
2146	E00600	S01746	Three-spot wrasse		Halichoeres trimaculatus			22.03.2009	Fin	D	8	TSW_3_F	18,5	100			NWU4	prepped	AK39	10,45	13	5	TruSeq LT Index 18	315	4								NA	NA	NA
2147	E24726	S23204	bicolor cleaner wrasse		Labroides bicolor		adult	15.01.2016	Muscle	D	9	BCW_1_M	91,8	100			NWU4	prepped	AK39	10,91	13	5	TruSeq LT Index 19	315	4								NA	NA	NA
2148	E24724	S23204	bicolor cleaner wrasse		Labroides bicolor		adult	15.01.2016	Fin	D	10	BCW_1_F	26,4	100			NWU4	prepped	AK39	10,07	12	4	TruSeq LT Index 20	315	3					BCW_1_F_uc		AK_uc_21	6	376	4
2149	E12991	S02408	Cheeklined wrasse		Oxycheilinus digramma			16.11.2009	Gills	D	11	CLW_1_G	19,8	100			NWU4	prepped	AK39	11,31	13	5	TruSeq LT Index 21	315	4								NA	NA	NA
2150	E23632	S20353	Cheeklined wrasse		Oxycheilinus digramma			26.01.2011	Gills	D	12	CLW_2_G	46,7	100			NWU4	prepped	AK39	9,86	12	3	TruSeq LT Index 22	315	2					CLW_2_G_uc		AK_uc_22	7	376	5
2151	E01914	S01601	Five-lined seaperch		Lutjanus quinquelineatus		adult	01.06.2009	Gills	E	1	FLS_1_G	82,9	100			NWU4	prepped	AK39	10,51	13	5	TruSeq LT Index 23	315	4					FLS_1_G_uc		AK_uc_27	9	391	1
2152	E01916	S01617	Five-lined seaperch		Lutjanus quinquelineatus		adult	01.06.2009	Gills	E	2	FLS_2_G	120,6	100			NWU4	prepped	AK39	11,24	13	5	TruSeq LT Index 25	315	4								NA	NA	NA
2153	E01915	S01616	Five-lined seaperch		Lutjanus quinquelineatus		adult	01.06.2009	Gills	E	3	FLS_3_G	119,3	100			NWU4	prepped	AK39	11,08	13	5	TruSeq LT Index 27	315	4								NA	NA	NA
2154	E02145	S01677	Whitebelly damselfish		Amblyglyphidodon leucogaster			20.03.2009	Fin	E	4	WBD_1_F	13,3	100			NWU4	prepped	AK57	11,76	15	14	TruSeq LT Index 15	425	1	WBD_1_F_r1							NA	NA	NA
2155	E02239	S01663	Whitebelly damselfish		Amblyglyphidodon leucogaster			20.03.2009	Fin	E	5	WBD_2_F	28,9	100			NWU4	prepped	AK40_2	11,89	13	4	TruSeq LT Index 16	349	5								NA	NA	NA
2156	E02141	S01673	Whitebelly damselfish		Amblyglyphidodon leucogaster			20.03.2009	Fin	E	6	WBD_3_F	20,3	100			NWU4	prepped	AK40_2	10,92	11	6	TruSeq LT Index 18	349	7					WBD_3_F_uc		AK_uc_23	7	376	6
2157	E02263	S01749	Whitetail dascyllus		Dascyllus aruanus			22.03.2009	Fin	E	7	WTD_1_F	14,6	100			NWU4	prepped	AK40_2	10,42	13	4	TruSeq LT Index 19	349	5					WTD_1_F_uc		AK_uc_24	8	378	1
2158	E02147	S01681	Whitetail dascyllus		Dascyllus aruanus			20.03.2009	Fin	E	8	WTD_2_F	13,9	100			NWU4	prepped	AK40_2	10,21	11	6	TruSeq LT Index 20	349	7								NA	NA	NA
2159	E02224	S01643	Whitetail dascyllus		Dascyllus aruanus			19.03.2009	Fin	E	9	WTD_3_F	13,8	100			NWU4	prepped	AK40_2	10,78	13	4	TruSeq LT Index 21	349	5								NA	NA	NA
2160	E02213	S01626	Neon or Blue damselfish		Pomacentrus coelestis			19.03.2009	Fin	E	10	NBD_1_F	19,4	100			NWU4	prepped	AK41_2	10,33	12	5	TruSeq LT Index 22	338	5					NBD_1_F_uc		AK_uc_24	8	378	1
2161	E02231	S01650	Neon or Blue damselfish		Pomacentrus coelestis			20.03.2009	Fin	E	11	NBD_2_F	16,6	100			NWU4	prepped	AK40_2	10,15	11	6	TruSeq LT Index 23	349	7								NA	NA	NA
2162	E02230	S01649	Neon or Blue damselfish		Pomacentrus coelestis			20.03.2009	Fin	E	12	NBD_3_F	28,4	100			NWU4	prepped	AK41_2	10,31	12	5	TruSeq LT Index 25	338	5								NA	NA	NA
2163	E01630	S01369	Coral hind		Cephalopholis miniata		adult	26.05.2009	Gills	F	1	COH_1_G	90,0	100			NWU4	prepped	AK40_2	11,63	13	4	TruSeq LT Index 27	349	5					COH_1_G_uc		AK_uc_26	9	378	3
2164	E01633	S01369	Coral hind		Cephalopholis miniata		adult	26.05.2009	Gills	F	2	COH_2_G	118,7	100			NWU4	prepped	AK41_2	11,78	14	5	TruSeq LT Index 1	338	5								NA	NA	NA
2165	E00941	S01369	Coral hind		Cephalopholis miniata		adult	26.05.2009	Gills	F	3	COH_3_G	115,6	100			NWU4	prepped	AK57	12,86	15	14	TruSeq LT Index 16	425	1	COH_3_G_r1							NA	NA	NA
2166	E24626	S23223	Carlson's anthias		Pseudanthias carlsoni	f	adult	15.01.2016	Fin	F	4	CAA_1_F	16,9	100			NWU4	prepped	AK40_2	11,27	11	6	TruSeq LT Index 3	349	7								NA	NA	NA
2167	E24622	S23222	Carlson's anthias		Pseudanthias carlsoni	m	adult	15.01.2016	Fin	F	5	CAA_2_DF	27,9	100			NWU4	prepped	AK40_2	13,42	13	4	TruSeq LT Index 4	349	5								NA	NA	NA
2168	E24621	S23222	Carlson's anthias		Pseudanthias carlsoni	m	adult	15.01.2016	Fin	F	6	CAA_2_CF	34,6	100			NWU4	prepped	AK41_2	10,20	12	5	TruSeq LT Index 5	338	5					CAA_2_CF_uc		AK_uc_21	6	376	4
2169	E25373	S23572	Rex sole		Glyptocephalus zachirus		adult	27.07.2012	Gills	F	7	RXS_1_G	116,1	100			NWU4	prepped	AK41_2	13,12	14	5	TruSeq LT Index 6	338	5								NA	NA	NA
2170	E25372	S23571	Rex sole		Glyptocephalus zachirus		adult	27.07.2012	Gills	F	8	RXS_2_G	119,5	100			NWU4	prepped	AK40_2	9,40	11	6	TruSeq LT Index 7	349	7					RXS_2_G_uc		AK_uc_22	7	376	5
2171	E25371	S23570	Rex sole		Glyptocephalus zachirus		adult	27.07.2012	Gills	F	9	RXS_3_G	121,9	100			NWU4	prepped	AK40_2	11,40	11	6	TruSeq LT Index 8	349	7								NA	NA	NA
2172	E25383	S23582	Flathead sole		Hippoglossoides elassodon	f	adult	27.07.2012	Gills	F	10	FHS_1_G	83,6	100			NWU4	prepped	AK40_2	10,44	11	5	TruSeq LT Index 9	349	6					FHS_1_G_uc		AK_uc_22	7	376	5
2173	E25478	S23678	Flathead sole		Hippoglossoides elassodon	f	adult	05.08.2012	Gills	F	11	FHS_2_G	77,4	100			NWU4	prepped	AK40_2	10,20	12	3	TruSeq LT Index 10	349	4								NA	NA	NA
2174	E25410	S23606	Flathead sole		Hippoglossoides elassodon		adult	28.07.2012	Gills	F	12	FHS_3_G	117,8	100			NWU4	prepped	AK40_2	10,24	12	3	TruSeq LT Index 11	349	4								NA	NA	NA
2175	E25413	S23609	Northern rock sole		Lepidopsetta polyxystra	f	adult	01.08.2012	Gills	G	1	NRS_1_G	93,1	100			NWU4	prepped	AK45	12,89	12	6	TruSeq LT Index 12	349	2					NRS_1_G_uc		AK_uc_27	9	391	1
2176	E25411	S23607	Northern rock sole		Lepidopsetta polyxystra	f	adult	01.08.2012	Gills	G	2	NRS_2_G	116,3	100			NWU4	prepped	AK42	12,65	12	3	TruSeq LT Index 13	330	2								NA	NA	NA
2177	E25412	S23608	Northern rock sole		Lepidopsetta polyxystra	f	adult	01.08.2012	Gills	G	3	NRS_3_G	112,1	100			NWU4	prepped	AK41_2	12,48	14	5	TruSeq LT Index 14	338	5								NA	NA	NA
2178	E25395	S23594	Yellow Irish lord		Hemilepidotus jordani		adult	28.07.2012	Gills	G	4	YIL_1_G	82,1	100			NWU4	prepped	AK40_2	10,75	11	6	TruSeq LT Index 15	349	7					YIL_1_G_uc		AK_uc_23	7	376	6
2179	E25475	S23675	Yellow Irish lord		Hemilepidotus jordani	f	adult	05.08.2012	Gills	G	5	YIL_2_G	34,3	100			NWU4	prepped	AK40_2	10,24	11	5	TruSeq LT Index 16	349	6								NA	NA	NA
2180	E25394	S23593	Yellow Irish lord		Hemilepidotus jordani	m	adult	28.07.2012	Gills	G	6	YIL_3_G	102,6	100			NWU4	prepped	AK40_2	11,83	13	4	TruSeq LT Index 18	349	5								NA	NA	NA
2181	E25329	S23528	Spectacled sculpin		Triglops scepticus		adult	26.07.2012	Gills	G	7	SPS_1_G	49,1	100			NWU4	prepped	AK40_2	10,10	11	6	TruSeq LT Index 19	349	7					SPS_1_G_uc		AK_uc_22	7	376	5
2182	E25333	S23532	Spectacled sculpin		Triglops scepticus		adult	26.07.2012	Gills	G	8	SPS_2_G	21,3	100			NWU4	prepped	AK40_2	9,63	11	5	TruSeq LT Index 20	349	6								NA	NA	NA
2183	E25305	S23504	Atka mackerel		Pleurogrammus monopterygius	f	adult	25.07.2012	Gills	G	9	ATM_1_G	77,3	100			NWU4	prepped	AK40_2	10,52	11	5	TruSeq LT Index 21	349	6					ATM_1_G_uc		AK_uc_25	9	378	2
2184	E25308	S23507	Atka mackerel		Pleurogrammus monopterygius	f	adult	25.07.2012	Gills	G	10	ATM_2_G	96,9	100			NWU4	prepped	AK40_2	10,13	11	6	TruSeq LT Index 22	349	7								NA	NA	NA
2185	E25312	S23511	Atka mackerel		Pleurogrammus monopterygius	m	adult	25.07.2012	Gills	G	11	ATM_3_G	102,3	100			NWU4	prepped	AK40_2	10,50	13	4	TruSeq LT Index 23	349	5								NA	NA	NA
2186	E25355	S23554	Shortspine thornyhead		Sebastolobus alascanus	m	adult	27.07.2012	Gills	G	12	SST_1_G	30,9	100			NWU4	prepped	AK40_2	9,58	11	6	TruSeq LT Index 25	349	7					SST_1_G_uc		AK_uc_21	6	376	4
2187	E25354	S23553	Shortspine thornyhead		Sebastolobus alascanus	m	adult	27.07.2012	Gills	H	1	SST_2_G	13,9	100			NWU4	prepped	AK40_2	9,78	11	6	TruSeq LT Index 27	349	7								NA	NA	NA
2188	E25353	S23552	Shortspine thornyhead		Sebastolobus alascanus	m	adult	26.07.2012	Gills	H	2	SST_3_G	26,5	100			NWU4	prepped	AK40_2	9,72	11	6	TruSeq LT Index 1	349	7								NA	NA	NA
